ID,z,lgMstar,SFR_case,SFR_source,SFR,e_SFR,SFR_censored,SFR_limit,MHI,e_MHI,MHI_censored,MHI_limit
22822,0.027185,10.56,1,xGASS,3.2220826000000002,0.24096988,False,.,9128941081.608114,540974286.3175179,False,0.0
18707,0.040481,10.572000000000001,1,xGASS,1.3610405,0.25286004,False,.,5512572851.529842,670448049.5103862,False,0.0
109058,0.016061000000000002,9.906361,1,xGASS,0.44044954,0.13433576,False,.,3618615474.407178,119426253.28076497,False,0.0
109109,0.019540000000000002,9.081582000000001,2,xGASS,0.23784481,0.12342096,False,.,1351840684.1933346,105338235.13194814,False,0.0
20305,0.03032,10.300999999999998,1,xGASS,0.3442083,0.20791209,False,.,0.0,91417637.92297503,True,457088189.6148752
18673,0.038467,10.380999999999998,1,xGASS,3.4045248,0.27950552,False,.,2223816935.5015287,336941959.92447406,False,0.0
18686,0.041025,10.550999999999998,9,xGASS,.,.,False,.,20952715601.97159,764697649.7069923,False,0.0
18681,0.039383999999999995,10.673,2,xGASS,0.46652687,0.16040362,False,.,5152560461.591466,564664160.1744072,False,0.0
26040,0.030218000000000002,10.005,1,xGASS,0.78921753,0.21947627,False,.,6266617654.401771,459551961.3227965,False,0.0
20292,0.029883999999999997,10.672,1,xGASS,0.29637572,0.1428693,False,.,1634451882.9915814,286029079.5235268,False,0.0
109106,0.016261,9.6469345,1,xGASS,0.48422098,0.113152295,False,.,526194910.9973482,61185454.76713351,False,0.0
20371,0.03986,11.239,2,xGASS,0.11833307,0.18286276,True,0.18286276,0.0,489812648.36894834,True,2449063241.844742
20376,0.040141,10.539000000000001,9,xGASS,.,.,False,.,439629669.9243365,146543223.30811217,False,0.0
20445,0.039689999999999996,10.712,2,xGASS,0.039899975,0.12408263,True,0.12408263,0.0,172198750.43692034,True,860993752.1846017
20286,0.034717000000000005,10.533,1,xGASS,0.9876999,0.22925583,False,.,3137360769.8704214,550414170.1527056,False,0.0
109080,0.01987,9.52253,1,xGASS,0.48721763,0.15942411,False,.,7638048352.076622,163283693.98738623,False,0.0
109094,0.017052,9.255907,1,xGASS,0.2573607,0.12240427,False,.,940495190.1514986,107485164.5887427,False,0.0
26017,0.04158,10.71,9,xGASS,.,.,False,.,0.0,164070308.86596352,True,820351544.3298177
109081,0.015307,9.222721,1,xGASS,2.4168444,0.16202404,False,.,6159744091.774566,119501208.12966529,False,0.0
109079,0.014490000000000001,9.207758,1,xGASS,0.18720314,0.10314818,False,.,536288058.549155,87756227.762589,False,0.0
20448,0.027312,10.065,2,xGASS,0.24323592,0.13276169,False,.,2423122270.3317146,204770896.08437026,False,0.0
109035,0.01799043,10.090532000000001,2,xGASS,0.012752693,0.067714795,True,0.067714795,0.0,52848175.146439,True,264240875.73219502
109034,0.017889,9.217082000000001,9,xGASS,.,.,False,.,206677656.65664202,29525379.52237743,False,0.0
109135,0.017412,9.126222,2,xGASS,0.06528428,0.068250105,True,0.068250105,419970772.9456508,83994154.58913016,False,0.0
109050,0.011585,9.262561999999999,1,xGASS,0.34732342,0.09805123,False,.,2106302770.6892095,50150065.9687907,False,0.0
33737,0.026077999999999997,10.687000000000001,1,xGASS,1.3308208000000001,0.24155267,False,.,9237381299.0686,311022939.3625791,False,0.0
109088,0.015513999999999998,9.52267,9,xGASS,.,.,False,.,3101092690.34269,78085067.74244185,False,0.0
109132,0.018435976,9.020963,9,xGASS,.,.,False,.,0.0,21479788.246824924,True,107398941.23412462
26151,0.036038,10.324000000000002,9,xGASS,.,.,False,.,20799721941.34904,711101604.8324459,False,0.0
18755,0.04888,11.307,2,xGASS,0.12007956,0.20383278,True,0.20383278,0.0,746500315.5914428,True,3732501577.957214
110010,0.013500638999999998,9.662399,9,xGASS,.,.,False,.,0.0,19055923.280473042,True,95279616.40236521
14863,0.04891,11.386,1,xGASS,0.31843615,0.21690473,False,.,0.0,783483754.2155662,True,3917418771.077831
5035,0.044017,10.773,1,xGASS,1.102529,0.28119418,False,.,3773579454.4384403,614303632.1178857,False,0.0
110038,0.016665,9.997889500000001,1,xGASS,0.51362085,0.14237843,False,.,4327917751.206764,115582373.17762871,False,0.0
33777,0.0477,10.097000000000001,9,xGASS,.,.,False,.,0.0,164448529.98941392,True,822242649.9470695
110082,0.013583000000000001,9.055403,1,xGASS,0.08944389,0.048319545,False,.,3304666990.1839623,68668404.99083558,False,0.0
14831,0.044411,11.212,1,xGASS,1.1641893,0.3355328,False,.,9197586223.650091,1071563443.5320494,False,0.0
18830,0.032102,10.275,9,xGASS,.,.,False,.,1272336925.0740862,235617949.08779374,False,0.0
8634,0.046468999999999996,10.13,9,xGASS,.,.,False,.,2926048565.9148703,390139808.7886494,False,0.0
18798,0.045521,11.22,9,xGASS,.,.,False,.,4497555809.580243,936990793.6625508,False,0.0
110036,0.014263,9.076042,1,xGASS,0.18489492,0.042038698,False,.,2882800875.491338,66162643.04406351,False,0.0
14943,0.04583,11.329,2,xGASS,0.16048656,0.18946666,True,0.18946666,0.0,603990344.0804038,True,3019951720.402019
26221,0.031665,10.985,1,xGASS,3.7055073,0.30836177,False,.,12794002413.842081,504423034.23750144,False,0.0
110013,0.017539,9.709617999999999,1,xGASS,0.42722398,0.15266116,False,.,1178636342.7774115,127803940.78309281,False,0.0
110069,0.012198,9.044133,9,xGASS,.,.,False,.,5025497736.871637,55530361.73338825,False,0.0
110058,0.018326,9.053139999999999,2,xGASS,0.15553062,0.09155102,False,.,2244522220.321783,92876781.53055653,False,0.0
110037,0.012445,10.167016,9,xGASS,.,.,False,.,9734889391.939884,86660736.42676455,False,0.0
110080,0.014459999999999999,9.198825999999999,1,xGASS,0.26883337,0.10994124,False,.,1534327344.398413,87398393.03535263,False,0.0
110068,0.018323,9.632317,2,xGASS,0.21791881,0.107198186,False,.,2522341404.743749,170219358.6023389,False,0.0
26368,0.032986,10.265999999999998,1,xGASS,1.7755862,0.2613913,False,.,8504835046.164011,646566407.0183166,False,0.0
18900,0.04531,10.919,2,xGASS,0.16194749,0.17638125,True,0.17638125,0.0,236608311.14503318,True,1183041555.7251658
110047,0.018107086,9.266663000000001,9,xGASS,.,.,False,.,0.0,18536596.467587005,True,92682982.33793503
18875,0.04512,11.11,9,xGASS,.,.,False,.,0.0,416898176.6194569,True,2084490883.0972843
18877,0.045315,10.965,9,xGASS,.,.,False,.,4179366728.0687165,742998529.4344385,False,0.0
18872,0.04513,11.133,2,xGASS,0.0965563,0.19409482,True,0.19409482,0.0,389072016.3245323,True,1945360081.6226614
110060,0.019895351999999998,10.151387,1,xGASS,0.11564998,0.11350171,False,.,0.0,62091191.76256724,True,310455958.81283617
18887,0.045745,10.762,1,xGASS,0.66651046,0.22667277,False,.,5865145882.269335,756793017.067011,False,0.0
26407,0.046205,11.03,1,xGASS,2.098614,0.39414940000000004,False,.,3858388208.7007313,675217936.522628,False,0.0
26406,0.032289,10.762,2,xGASS,0.43240290000000003,0.20390843,False,.,3765983944.235883,715060242.5764334,False,0.0
110056,0.016962,9.01304,1,xGASS,0.08819269,0.06290356,False,.,106372376.32814182,26593094.082035456,False,0.0
54233,0.04023,11.142000000000001,2,xGASS,0.37556303,0.22613439,False,.,0.0,405536543.90425676,True,2027682719.5212839
110004,0.018673,10.165915,2,xGASS,0.024110927999999997,0.06525266,True,0.06525266,3436897533.085787,112421881.92336686,False,0.0
8724,0.028569999999999998,10.873,1,xGASS,1.3581219,0.22967438,False,.,7843524704.103688,448201411.6630679,False,0.0
26320,0.044981,10.707,9,xGASS,.,.,False,.,3844908642.2298775,640818107.038313,False,0.0
18862,0.044718,10.675999999999998,1,xGASS,1.5367357,0.32297483,False,.,4887259941.296774,633533696.0940262,False,0.0
54240,0.046310000000000004,11.13,9,xGASS,.,.,False,.,0.0,399052462.99377656,True,1995262314.9688828
26311,0.044778,11.127,1,xGASS,1.3392153,0.35700533,False,.,22776177283.239723,1270384390.3002238,False,0.0
26503,0.03293,10.446,2,xGASS,0.030636152000000003,0.107303694,True,0.107303694,0.0,118312326.83509485,True,591561634.1754743
26336,0.032,11.004000000000001,2,xGASS,0.12310135,0.16394511,True,0.16394511,0.0,325109751.150097,True,1625548755.7504852
22999,0.045238,10.642000000000001,1,xGASS,4.6105375,0.37931368,False,.,3517567647.5880537,462837848.3668492,False,0.0
26319,0.03225,10.286,9,xGASS,.,.,False,.,0.0,90788323.33004065,True,453941616.6502032
110076,0.016590999999999998,9.017413000000001,9,xGASS,.,.,False,.,954790471.4254599,76383237.71403678,False,0.0
26436,0.03258,10.005,9,xGASS,.,.,False,.,0.0,101631888.51211199,True,508159442.56056
110040,0.018609999999999998,9.832184,1,xGASS,0.29594433,0.13229154,False,.,3621570465.3923593,79770274.56811364,False,0.0
23029,0.0323,10.897,2,xGASS,0.038226724,0.12720667,True,0.12720667,0.0,263044966.43844754,True,1315224832.1922376
23026,0.032379000000000005,11.163,1,xGASS,1.374274,0.24105981,False,.,4601764234.62241,766960705.7704016,False,0.0
26535,0.031589,10.056000000000001,1,xGASS,1.5235782,0.27541742,False,.,1688604299.7843099,228189770.24112296,False,0.0
23069,0.031639999999999995,10.216000000000001,9,xGASS,.,.,False,.,0.0,106666979.09752427,True,533334895.48762137
5204,0.028489999999999998,10.402000000000001,1,xGASS,0.22461379,0.10178404,False,.,0.0,109403192.57879421,True,547015962.8939711
23039,0.03247,10.780999999999999,2,xGASS,0.070313975,0.14241195,True,0.14241195,0.0,161075688.23981354,True,805378441.1990677
23070,0.044654,11.015999999999998,1,xGASS,4.77531,0.40895054,False,.,1624543227.0367146,541514409.0122381,False,0.0
110019,0.017272,9.015772,9,xGASS,.,.,False,.,82671636.46811928,27557212.156039763,False,0.0
110057,0.016975,9.363987,1,xGASS,0.25335467,0.11617672400000001,False,.,2809801723.6245513,173115746.00530413,False,0.0
23102,0.03855,10.175,1,xGASS,2.0596427999999998,0.31326598,False,.,0.0,90997612.0300096,True,454988060.150048
54577,0.04796,11.001,2,xGASS,0.103386536,0.19365522,True,0.19365522,0.0,299936967.1004748,True,1499684835.502374
110042,0.019041637,10.062727,9,xGASS,.,.,False,.,0.0,49662662.10591136,True,248313310.52955678
23114,0.031799,10.654000000000002,1,xGASS,2.079224,0.27424887,False,.,5734182934.128099,416190696.8318782,False,0.0
55541,0.042825999999999996,10.619000000000002,1,xGASS,4.654578,0.36995113,False,.,7402943333.786447,914970524.4005721,False,0.0
110003,0.019277000000000002,10.124605,9,xGASS,.,.,False,.,4427804293.994809,136766155.79906747,False,0.0
23120,0.03374,10.033,9,xGASS,.,.,False,.,13888279935.778292,312096178.33209646,False,0.0
23194,0.033733,10.592,9,xGASS,.,.,False,.,15234430004.977991,519946416.5521499,False,0.0
23195,0.033677,10.718,9,xGASS,.,.,False,.,14925221292.174936,414589480.3381927,False,0.0
26602,0.03249,10.745,2,xGASS,0.06915062,0.07493352,True,0.07493352,0.0,171407569.04607385,True,857037845.2303692
26598,0.025221,10.469000000000001,1,xGASS,1.5447918999999999,0.2635853,False,.,19046902223.767185,319871640.3991436,False,0.0
110043,0.017809000000000002,9.90024,1,xGASS,0.40097648,0.14031179,False,.,2619351201.7341805,131699222.43356214,False,0.0
110001,0.017535,10.017133,1,xGASS,0.22225454,0.12549467,False,.,922614745.3014888,85164438.02782972,False,0.0
110055,0.01883,9.096039,2,xGASS,0.099575944,0.062058832,False,.,799995378.726576,130611490.40433894,False,0.0
110017,0.014747,9.850099,1,xGASS,1.3757567,0.1523586,False,.,1938149369.821313,80756223.74255471,False,0.0
23203,0.03707,10.923,9,xGASS,.,.,False,.,0.0,241562767.02135643,True,1207813835.1067822
26586,0.03342,10.058,2,xGASS,0.043210793,0.07209625,True,0.07209625,1939614664.9077442,255212455.90891373,False,0.0
23213,0.029327,10.14,9,xGASS,.,.,False,.,1495480952.3106127,196773809.5145543,False,0.0
54763,0.042089999999999995,11.107999999999999,2,xGASS,0.14194873,0.23815568,True,0.23815568,0.0,373275938.1669346,True,1866379690.8346732
26569,0.032112,10.251,2,xGASS,0.16031176,0.15281108,False,.,1178819280.5660963,188611084.8905754,False,0.0
26570,0.032442,10.002,1,xGASS,0.58138126,0.23941733,False,.,769928070.8319588,144361513.28099227,False,0.0
110059,0.01891,9.41473,2,xGASS,0.23495424,0.103120945,False,.,2864539821.410354,148165852.83157003,False,0.0
23227,0.047943,11.177,1,xGASS,1.0183218,0.19621626,False,.,11413291830.78693,1141329183.078693,False,0.0
23228,0.04785,11.039000000000001,2,xGASS,0.06062491,0.113953665,True,0.113953665,0.0,350776100.36835206,True,1753880501.8417602
110041,0.017305,9.93393,1,xGASS,3.2487923999999997,0.20279028,False,.,9847251954.38348,124473690.43462263,False,0.0
15181,0.046962000000000004,11.18,1,xGASS,1.4794495,0.3567645,False,.,22400410499.78745,1294245939.9877193,False,0.0
26629,0.031465,10.317,9,xGASS,.,.,False,.,5886686623.609953,316975433.5789975,False,0.0
15211,0.030338,10.886,1,xGASS,1.2046695,0.22303759,False,.,7284846946.236284,505307302.6291064,False,0.0
26640,0.03174,10.992,9,xGASS,.,.,False,.,0.0,271037882.47020704,True,1355189412.351035
26639,0.031915,10.244000000000002,9,xGASS,.,.,False,.,698691865.9893618,186317830.93049648,False,0.0
15155,0.027419,10.189,1,xGASS,3.7310822,0.24940754,False,.,6810635567.502298,378368642.63901657,False,0.0
15166,0.033913,10.017999999999999,1,xGASS,1.2526716999999998,0.2535963,False,.,3205301457.461438,420367404.2572378,False,0.0
29555,0.031649000000000004,10.38,2,xGASS,0.10771715,0.1286039,True,0.1286039,1832422387.2488737,229052798.4061092,False,0.0
23315,0.033036,10.450999999999999,2,xGASS,0.21683356,0.14086445,False,.,648512815.9108369,199542404.89564213,False,0.0
57099,0.049017000000000005,11.105,2,xGASS,1.3248663999999999,0.26853704,False,.,3362653560.438993,650836172.9881922,False,0.0
23302,0.029539999999999997,10.432,1,xGASS,0.35431695,0.18577477,False,.,0.0,94195465.27939059,True,470977326.3969529
15151,0.033316000000000005,10.989,1,xGASS,1.4086918,0.23299022,False,.,4768426595.432749,558007367.5506408,False,0.0
23320,0.026618,10.118,1,xGASS,1.1297351,0.17697696,False,.,8297002445.588955,291691492.2277367,False,0.0
110049,0.019193,9.739801,1,xGASS,0.7569859,0.14811105,False,.,7118956838.099892,152549075.10214052,False,0.0
23245,0.026418,10.112,1,xGASS,0.9002315999999999,0.19595216,False,.,6703785716.643147,191536734.76123276,False,0.0
8914,0.026552,10.423,1,xGASS,1.4764667,0.21488379,False,.,5192080037.555643,354738387.65908116,False,0.0
110054,0.019757,9.753099,1,xGASS,0.19929713,0.12026873,False,.,699692830.0753332,71763367.18721367,False,0.0
38255,0.03336,10.655999999999999,1,xGASS,5.733539599999999,0.31345484,False,.,9612711964.986803,661191828.2795156,False,0.0
29594,0.03356,10.033,9,xGASS,.,.,False,.,0.0,110925142.59158209,True,554625712.9579104
110007,0.019771384,9.402105,6,xGASS,.,.,False,.,0.0,21980116.78865044,True,109900583.94325219
29596,0.032292,10.675999999999998,2,xGASS,0.11298995,0.13387091,True,0.13387091,5483140642.22684,429115354.609057,False,0.0
15257,0.028847,10.089,9,xGASS,.,.,False,.,723480392.2160338,152311661.519165,False,0.0
110022,0.018293,9.718535000000001,1,xGASS,0.7573401,0.14905806,False,.,2822732015.3704276,138822886.0018243,False,0.0
29510,0.035918,11.198,9,xGASS,.,.,False,.,11126319043.140377,706432955.120024,False,0.0
8971,0.03335,10.149,2,xGASS,0.1120626,0.10626261,False,.,0.0,103760007.78579219,True,518800038.9289609
29505,0.036278,10.76,1,xGASS,1.3720548000000001,0.24531242,False,.,1741164259.415393,300200734.3819644,False,0.0
15242,0.042210000000000004,10.607000000000001,2,xGASS,0.12749986,0.1483049,True,0.1483049,0.0,123603280.02768329,True,618016400.1384164
23381,0.035664999999999995,10.875,1,xGASS,2.1223912,0.25933552,False,.,13003886076.121996,522477565.558473,False,0.0
23419,0.039854,10.388,1,xGASS,4.0311604,0.30048886,False,.,10259051013.94833,577974705.0111736,False,0.0
34723,0.03565,10.57,2,xGASS,0.040031407000000005,0.07502655,True,0.07502655,0.0,114295727.33437333,True,571478636.6718667
23437,0.04655,10.909,2,xGASS,0.06433045,0.11528121,True,0.11528121,0.0,210392374.76464468,True,1051961873.8232235
8953,0.042460000000000005,10.949000000000002,2,xGASS,0.22633682,0.16514425,False,.,0.0,279917464.5145241,True,1399587322.5726206
8945,0.041555,10.825,1,xGASS,3.8001995,0.31629345,False,.,1960432552.1658642,470503812.5198074,False,0.0
23441,0.027869,10.54,9,xGASS,.,.,False,.,4619935146.677887,355379626.66752976,False,0.0
23408,0.043019999999999996,11.044,2,xGASS,0.11138448,0.16006193,True,0.16006193,0.0,346760799.5508268,True,1733803997.754134
110063,0.011655,9.173743,1,xGASS,0.15873347,0.07756137,False,.,748576011.1025068,38063187.00521221,False,0.0
23445,0.048003,10.999,9,xGASS,.,.,False,.,2496434951.1972156,520090614.8327533,False,0.0
9085,0.039684,10.755999999999998,1,xGASS,2.2090626,0.32867286,False,.,9528514752.790405,716429680.6609327,False,0.0
23450,0.04763,10.808,2,xGASS,0.11638033,0.17165719,True,0.17165719,0.0,172198750.43692034,True,860993752.1846017
23496,0.047793,10.162,9,xGASS,.,.,False,.,10207512860.383068,1134168095.5981188,False,0.0
54986,0.045360000000000004,11.192,2,xGASS,0.06333399,0.17741089,True,0.17741089,0.0,416898176.6194569,True,2084490883.0972843
23453,0.034844,10.125,6,xGASS,.,.,False,.,6708305309.788753,332643238.5019216,False,0.0
17659,0.03444,11.165999999999999,2,xGASS,0.11205198599999999,0.15735556,True,0.15735556,0.0,359774183.0257582,True,1798870915.128791
110081,0.014530000000000001,9.518222999999999,1,xGASS,0.18480192,0.11368648,False,.,1450966426.7465022,88234444.86971973,False,0.0
9114,0.036268,10.54,9,xGASS,.,.,False,.,9241152208.882318,660082300.6344514,False,0.0
17640,0.034891000000000005,11.042,1,xGASS,0.23190236,0.16473761,False,.,4113555453.89802,778240221.0077336,False,0.0
17635,0.030907999999999998,10.475999999999999,1,xGASS,0.36331317,0.1884761,False,.,1354710436.2691274,218501683.26921412,False,0.0
17673,0.036722000000000005,10.324000000000002,9,xGASS,.,.,False,.,614987882.1386552,184496364.64159656,False,0.0
57415,0.02957,10.806,1,xGASS,1.5646966,0.2531943,False,.,7321597980.423457,520113517.7349997,False,0.0
15485,0.03489,10.131,9,xGASS,.,.,False,.,0.0,96611760.40795437,True,483058802.03977185
23457,0.03538,10.123,9,xGASS,.,.,False,.,0.0,94195465.27939059,True,470977326.3969529
5442,0.039494,11.103,1,xGASS,3.6049144,0.3423719,False,.,30659394841.504467,1064562320.8855716,False,0.0
17684,0.03612,11.081,1,xGASS,0.35226932,0.22216660000000002,False,.,0.0,376729817.8979604,True,1883649089.4898021
17622,0.035435,10.052,2,xGASS,0.17478555,0.16724597,False,.,1891412481.1765952,343893178.39574456,False,0.0
29624,0.03408,10.317,1,xGASS,1.0891351999999999,0.22255121,False,.,4138666064.384693,424478570.7061224,False,0.0
23518,0.03422,10.427999999999999,9,xGASS,.,.,False,.,0.0,96167869.68994579,True,480839348.44972897
34989,0.046642,11.037,1,xGASS,1.6414981,0.31583747,False,.,19746742717.813263,982425010.836481,False,0.0
15570,0.026929,10.64,1,xGASS,1.4729484,0.24838729,False,.,21663267449.01436,398099861.23762983,False,0.0
23563,0.035,11.258,1,xGASS,0.29157126,0.19853967,False,.,0.0,359774183.0257582,True,1798870915.128791
29699,0.034010000000000006,11.005999999999998,1,xGASS,0.19598737,0.11103954,False,.,0.0,313350214.02163005,True,1566751070.1081502
47896,0.036432,11.125,1,xGASS,1.9824855,0.2872363,False,.,19192521017.163223,908163455.070815,False,0.0
111042,0.019223,9.162026,9,xGASS,.,.,False,.,1275144410.4573424,85009627.36382283,False,0.0
111035,0.010824,9.756453,1,xGASS,0.70285535,0.11356023,False,.,3167718078.4159985,43843848.83620759,False,0.0
47677,0.040757999999999996,11.067,2,xGASS,0.1648032,0.19849025,True,0.19849025,24687578313.144077,905966176.6291404,False,0.0
48356,0.029176999999999998,11.248,9,xGASS,.,.,False,.,2726752965.4188914,467443365.5003814,False,0.0
47825,0.0359,11.054,2,xGASS,0.06533023,0.16083404,True,0.16083404,0.0,363940171.7219965,True,1819700858.6099825
48205,0.047060000000000005,11.124,9,xGASS,.,.,False,.,0.0,403673272.7363119,True,2018366363.6815596
48160,0.04742,11.033,1,xGASS,0.65167314,0.28382340000000006,False,.,0.0,331153992.6939052,True,1655769963.4695258
111062,0.014383000000000002,9.455603,1,xGASS,0.43592304,0.12000359,False,.,864832004.4907113,67264711.46038866,False,0.0
17840,0.02907,10.189,1,xGASS,0.10049799,0.051208135,False,.,0.0,88926253.49382168,True,444631267.4691084
12371,0.04318,10.796,1,xGASS,2.2893852999999997,0.33731848,False,.,7692073921.116311,1267924272.7114797,False,0.0
15612,0.02913,10.534,2,xGASS,0.032521557,0.11061977,True,0.11061977,0.0,87303166.4480333,True,436515832.24016654
111066,0.019800847,9.255854,1,xGASS,0.04315287,0.034822956,False,.,0.0,21039237.47646447,True,105196187.38232234
17824,0.034214,10.11,1,xGASS,0.41975117,0.18275991,False,.,1497267979.5605447,267369282.064383,False,0.0
48208,0.026962,10.251,1,xGASS,3.2254887,0.24817435,False,.,5287805647.998563,266053114.36470753,False,0.0
23531,0.04057,10.735999999999999,2,xGASS,0.048435047,0.1096713,True,0.1096713,0.0,168279028.32903928,True,841395141.6451964
12318,0.041272,11.210999999999999,2,xGASS,0.15583993,0.14415453,False,.,3017609022.162437,696371312.8067162,False,0.0
17843,0.046558999999999996,10.464,1,xGASS,3.2304744999999997,0.41587648,False,.,13118968672.932186,979027512.9053869,False,0.0
23539,0.03793,10.192,9,xGASS,.,.,False,.,0.0,102808730.31648529,True,514043651.5824264
5701,0.044244,10.722999999999999,1,xGASS,0.5657562,0.24815956,False,.,7091441642.290483,620501143.7004173,False,0.0
111101,0.01967,9.624394,1,xGASS,0.4676128,0.17114393,False,.,4375409950.898596,142289754.50076735,False,0.0
111064,0.012709,9.150029,1,xGASS,0.19088048,0.09764880000000001,False,.,1467851898.1535432,60219565.05245306,False,0.0
111077,0.019430000000000003,10.195186,1,xGASS,1.0537843999999998,0.17453970000000002,False,.,6285409231.254797,173630089.26118225,False,0.0
48521,0.047483,10.290999999999999,1,xGASS,1.2885437,0.30871484,False,.,2544167007.1646857,407066721.1463497,False,0.0
48518,0.027408999999999996,10.417,1,xGASS,0.31793892,0.17534003,False,.,3127851822.581582,240603986.35242942,False,0.0
24496,0.042109,10.600999999999999,9,xGASS,.,.,False,.,6116255688.248568,643816388.2366914,False,0.0
12452,0.04919,10.818,1,xGASS,0.5401845000000001,0.16665739,False,.,0.0,224403690.86039305,True,1122018454.3019652
12455,0.0491,11.453,2,xGASS,0.12797031,0.21782966,True,0.21782966,0.0,717843869.29001,True,3589219346.45005
12293,0.049618,11.315999999999999,1,xGASS,0.9585868000000001,0.27316985,False,.,5891101410.637761,1556139995.2628047,False,0.0
48544,0.04856,11.049000000000001,2,xGASS,0.12708841,0.19116133,True,0.19116133,0.0,330392359.645803,True,1651961798.2290149
12460,0.04942,10.975,1,xGASS,0.3456103,0.20699319,False,.,0.0,297872215.54218304,True,1489361077.7109153
12458,0.03936,11.039000000000001,2,xGASS,0.07875669,0.17510968,True,0.17510968,0.0,302016030.83282983,True,1510080154.1641493
29842,0.034137,10.797,9,xGASS,.,.,False,.,3726503003.0122256,532357571.8588894,False,0.0
111053,0.019944,9.290946,1,xGASS,0.20531107,0.12485214,False,.,73101463.98508976,18275365.99627244,False,0.0
5848,0.03911,10.437000000000001,1,xGASS,0.7195183,0.2339886,False,.,6196296339.631434,696213071.8687005,False,0.0
111083,0.013906,9.09682,9,xGASS,.,.,False,.,1933043962.0878386,71927217.19396609,False,0.0
24513,0.041519,10.306,1,xGASS,1.850744,0.27363807,False,.,17692252798.53268,861127348.6011482,False,0.0
23685,0.046993,10.704,9,xGASS,.,.,False,.,16547739949.39531,697796262.9263083,False,0.0
29883,0.034167,11.047,9,xGASS,.,.,False,.,11305634402.33911,639941569.9437231,False,0.0
23715,0.040912000000000004,10.555,1,xGASS,2.2274616000000003,0.32377157,False,.,10952272569.953854,684517035.6221159,False,0.0
23703,0.046082,10.743,9,xGASS,.,.,False,.,4030344727.0246816,479802943.6934145,False,0.0
111093,0.019677,9.277242,1,xGASS,0.546747,0.15489244,False,.,4663242742.313719,106791818.52626835,False,0.0
48604,0.0334,10.597000000000001,1,xGASS,0.94186056,0.27753422,False,.,6219795517.286605,560801235.1651857,False,0.0
17865,0.026831999999999998,10.284,1,xGASS,1.2168411,0.26499364,False,.,4413361713.655653,329355351.76534724,False,0.0
111067,0.019637,9.268587,1,xGASS,0.31474456,0.14787029,False,.,2676888375.25981,124094163.09151438,False,0.0
29892,0.036976,11.022,1,xGASS,1.1218783,0.27444270000000004,False,.,8166610658.987459,935108090.7237548,False,0.0
111030,0.014025999999999999,10.089224,1,xGASS,2.6906197,0.17823651,False,.,649265077.5787141,73156628.45957343,False,0.0
29871,0.034384,10.173,1,xGASS,1.5344262,0.24725875,False,.,6048143920.118691,486011565.00953764,False,0.0
48974,0.04601,11.002,1,xGASS,4.796712,0.3680932,False,.,17794428310.951504,1052358663.5508955,False,0.0
6015,0.028967000000000003,10.234,9,xGASS,.,.,False,.,1574205832.222505,268766849.4038424,False,0.0
23757,0.03414,10.511,1,xGASS,4.0048122,0.29703614,False,.,2129800979.8453069,319470146.97679603,False,0.0
111079,0.013196000000000001,9.882876,6,xGASS,.,.,False,.,11026325179.38351,64860736.349314764,False,0.0
57697,0.034067,11.061,1,xGASS,2.221604,0.30686447,False,.,13997209693.21327,636236804.2369667,False,0.0
23761,0.03455,11.075,1,xGASS,0.25990695,0.11177128,False,.,0.0,385504982.6381873,True,1927524913.1909366
23739,0.035464999999999997,10.905,2,xGASS,0.12024673,0.17405784,True,0.17405784,1837167387.201991,344468885.10037327,False,0.0
111100,0.015728,9.038978,1,xGASS,0.37252378,0.13970454,False,.,1741926984.7148325,68760275.7124276,False,0.0
111086,0.01408,9.643174,1,xGASS,0.41426137,0.115600556,False,.,552848750.2606113,36856583.35070742,False,0.0
111071,0.011831999999999999,9.008116000000001,2,xGASS,0.064689204,0.030344047000000002,False,.,1071858748.0686496,45750068.5151253,False,0.0
111080,0.011751000000000001,10.01309,1,xGASS,0.61986196,0.09976226,False,.,896213280.8572708,64475775.60124251,False,0.0
23789,0.034194,10.415,2,xGASS,0.02047,0.07589797,True,0.07589797,854591436.6949042,213647859.17372605,False,0.0
23781,0.042980000000000004,10.62,9,xGASS,.,.,False,.,4858360373.019198,586353838.1230068,False,0.0
111029,0.019934,10.096161,2,xGASS,0.01729264,0.032274485,True,0.032274485,1369305143.7208562,182574019.16278085,False,0.0
48994,0.032286,10.729000000000001,9,xGASS,.,.,False,.,21018890223.340717,810252004.0743588,False,0.0
111047,0.018473,9.157209,1,xGASS,0.4760724,0.14445557,False,.,1808289112.998955,157242531.56512654,False,0.0
12597,0.03153,10.305,9,xGASS,.,.,False,.,0.0,96611760.40795437,True,483058802.03977185
111036,0.018311900000000002,9.422849000000001,9,xGASS,.,.,False,.,0.0,22132475.679553352,True,110662378.39776675
111024,0.012905143999999999,9.656888,2,xGASS,0.011683541,0.040597625,True,0.040597625,0.0,22440369.086039305,True,112201845.43019652
111090,0.010173999999999999,9.087952,1,xGASS,0.25694048,0.10192934,False,.,2172017474.8563423,43634279.62881044,False,0.0
111002,0.019530000000000002,10.023464,1,xGASS,0.10650947,0.07153046,False,.,1192635101.7063477,192926266.4524974,False,0.0
111057,0.014637,9.286787,2,xGASS,0.13201788,0.089333266,False,.,1104078469.7719204,169093098.9740779,False,0.0
